,User-ID,ISBN,Book-Rating
1006439,241666,0425154092,8
1006444,241666,0425158594,4
1006448,241666,0425172996,6
1006457,241666,0440225701,8
1006513,241666,0553279556,7
1006514,241666,0553284789,7
1006518,241666,0553569031,8
1006520,241666,0553572202,7
1006528,241666,0553582747,6
1006537,241666,0670031909,9
1006538,241666,0671016768,9
1006545,241666,0671568175,5
1006556,241666,0671888587,5
1007077,241980,0312265867,9
1007081,241980,0312966091,10
1007082,241980,0312966970,10
1007084,241980,0312976275,10
1007085,241980,0312980140,10
1007087,241980,0312983271,9
1007089,241980,0312983298,9
1007090,241980,0312983301,9
1007093,241980,0312990456,10
1007111,241980,0380728133,10
1007115,241980,0380813815,10
1007123,241980,0385497466,8
1007125,241980,0385511612,9
1007142,241980,0440236738,9
1007177,241980,0451167538,10
1007215,241980,0553578685,10
1007231,241980,0671001795,10
1007271,241980,0671534718,10
1007273,241980,0671534734,10
1007279,241980,0671695126,10
1007281,241980,0671695169,10
1007291,241980,0671729462,10
1007299,241980,0671759345,10
1007309,241980,0684853515,8
1007310,241980,0684867621,10
1007358,241980,0842329218,10
1008600,242083,0312966806,10
1008601,242083,0312971125,6
1008610,242083,0345313860,5
1008613,242083,0345348036,9
1008638,242083,0380813815,10
1008649,242083,0439139600,9
1008651,242083,0440180295,7
1008678,242083,0451169530,10
1008703,242083,0525945725,10
1008747,242083,0679723161,10
1008750,242083,0679734775,5
1008751,242083,0679735771,8
1008756,242083,0684801523,7
1008800,242083,0804105820,10
1008802,242083,0804111898,10
1008807,242083,0812971043,2
1008810,242083,0842329218,3
1008812,242083,0894803204,10
1008816,242083,1550548913,8
1008831,242083,1880418568,7
1008923,242106,0345313860,10
1008941,242106,034538475X,10
1008943,242106,0345397819,10
1009141,242106,0451403703,10
1009191,242106,0553560247,10
1009194,242106,055356773X,10
1009198,242106,0553572040,10
1009199,242106,055357258X,10
1009201,242106,0553574639,10
1009207,242106,0553579983,10
1009211,242106,0553582127,10
1009237,242106,0679412956,10
1009239,242106,0679441018,10
1009256,242106,0786868015,7
1009926,242299,0061009059,8
1009954,242299,0312195516,10
1009981,242299,037540256X,7
1009987,242299,037570910X,7
1009999,242299,0380813815,8
1010051,242299,0440414806,8
1010173,242299,0671534718,2
1010184,242299,0671755064,5
1010192,242299,0679735771,3
1010218,242299,0743237188,10
1010243,242299,0786890436,6
1010258,242299,0842342702,5
1011728,242646,0061013412,8
1011747,242646,0312979096,9
1011795,242646,0425136981,6
1011805,242646,0440200989,7
1011816,242646,0440237262,10
1011879,242646,0553583441,8
1011888,242646,0671250671,5
1014427,243065,0312195516,9
1014428,243065,0312291639,3
1014430,243065,0316666343,10
1014432,243065,0345416260,9
1014433,243065,0375412530,4
1014434,243065,0375412824,9
1014436,243065,038549081X,10
1014437,243065,0385498721,10
1014440,243065,0385512104,8
1014442,243065,0452282829,8
1015667,243294,0060976845,8
1015675,243294,0345339703,10
1015676,243294,0345339738,10
1015680,243294,0385421982,8
1015681,243294,0385484518,10
1015698,243294,0440404193,8
1015705,243294,0446677450,10
1015716,243294,0671004549,4
1015723,243294,0671701231,10
1015726,243294,0671867091,6
1015728,243294,0671867172,8
1015739,243294,0767916069,10
1015747,243294,1400077826,9
1015828,243328,0060920084,9
1015833,243328,0062502182,8
1015851,243328,0316096199,10
1015859,243328,0375414053,7
1015864,243328,0385492081,9
1015869,243328,0425185710,9
1015872,243328,0441569595,7
1016923,243759,0312305060,5
1016944,243759,0440225299,7
1016953,243759,0446672211,10
1016960,243759,0553582127,9
1016962,243759,0671011375,8
1016970,243759,0684810387,5
1016977,243759,0804108749,8
1017315,243879,0140280464,10
1017327,243879,0374100128,7
1017328,243879,0375725784,8
1017342,243879,0446673544,6
1017353,243879,0670892963,8
1017358,243879,0679746048,10
1017620,243930,0061009059,8
1017629,243930,0099771519,5
1017636,243930,0140386645,8
1017661,243930,0345313860,8
1017673,243930,0345439104,8
1017716,243930,0553279556,9
1017720,243930,0553377868,9
1017725,243930,0671011375,9
1017731,243930,0671894455,1
1017733,243930,0679735771,9
1018396,244171,0142001430,10
1018408,244171,0312265867,9
1018449,244171,038549081X,10
1018455,244171,0393312836,8
1018519,244171,0740704818,7
1018548,244171,0812971043,9
1018560,244171,1579546463,8
1018566,244171,1592400876,8
1018871,244286,0060916508,6
1018872,244286,0060938455,8
1018874,244286,0140280464,6
1018882,244286,0312282990,10
1018898,244286,0440237688,7
1018908,244286,0679785892,8
1018925,244286,1579546463,5
1019545,244420,0060987103,5
1019550,244420,0064400557,10
1019562,244420,0316601950,10
1019575,244420,034545104X,8
1019580,244420,0375705198,10
1019587,244420,0385265700,5
1019589,244420,0385335830,10
1019590,244420,0385335881,10
1019591,244420,0385336179,10
1019600,244420,0425154092,10
1019609,244420,0440414806,10
1019618,244420,0446672211,5
1019625,244420,0452282152,8
1020085,244627,0060502258,10
1020093,244627,0316789089,10
1020099,244627,0345413873,10
1020131,244627,042518286X,10
1020152,244627,0440404193,10
1020185,244627,0515133876,8
1020186,244627,0553285920,10
1020187,244627,0553289411,3
1020198,244627,0671002481,9
1020236,244627,1551665301,10
1020271,244657,0312283709,10
1020272,244657,0312421273,5
1020276,244657,0316789976,7
1020281,244657,0385335881,8
1020285,244657,0440225701,7
1020294,244657,0767902890,8
1020477,244685,0061031844,8
1020481,244685,0345422589,9
1020503,244685,0425142485,8
1020514,244685,0440226104,10
1020524,244685,0449005836,9
1020532,244685,0451205421,8
1020546,244685,0515131229,9
1020547,244685,0515133639,9
1020551,244685,0553292722,8
1020557,244685,0553581554,8
1020562,244685,067101420X,9
1020585,244685,1551668998,10
1021061,244736,0316096199,9
1021065,244736,0316666343,8
1021077,244736,0345446860,5
1021086,244736,0375702709,5
1021137,244736,0441008534,7
1021138,244736,0441009239,7
1021139,244736,0441010512,8
1021168,244736,0515103292,7
1022149,245088,0385490445,6
1022165,245088,0451191013,8
1022166,245088,0553572326,6
1022174,245088,0671524313,6
1022181,245088,0740704818,7
1022191,245088,0920668372,9
1022658,245295,0060934719,10
1022661,245295,0062502182,9
1022690,245295,0345313860,10
1022712,245295,0385720920,10
1022714,245295,0393319296,10
1022716,245295,0394758285,8
1022733,245295,0553296981,10
1022735,245295,0571081789,8
1022736,245295,0671021001,9
1022739,245295,0679735771,6
1022781,245311,0316601950,8
1022782,245311,0345438329,7
1022787,245311,0515131229,6
1022788,245311,0515132020,7
1022789,245311,051513287X,6
1022791,245311,0679426140,6
1022792,245311,0786867647,7
1022793,245311,1565122968,8
1023365,245410,0060392452,8
1023370,245410,0061009059,7
1023397,245410,0312966091,7
1023398,245410,0312966970,7
1023400,245410,0312976275,8
1023401,245410,0312980140,8
1023407,245410,0345313151,8
1023408,245410,0345313860,8
1023410,245410,0345318854,5
1023415,245410,0345338588,8
1023420,245410,0345380371,8
1023422,245410,034538475X,7
1023425,245410,0345409671,9
1023427,245410,0345416260,9
1023435,245410,0375401598,8
1023439,245410,0380752859,10
1023443,245410,0380973650,8
1023446,245410,0385474016,8
1023453,245410,0395083567,8
1023467,245410,0425172996,9
1023469,245410,0425181685,7
1023470,245410,042518630X,7
1023474,245410,0440439884,10
1023522,245410,0553278223,8
1023538,245410,0671001795,7
1023546,245410,0671693816,8
1023555,245410,0679734775,8
1023568,245410,0765342987,8
1023588,245410,0812551486,8
1023598,245410,0875421180,9
1023605,245410,0886777844,7
1024029,245645,0312291639,7
1024045,245645,0345446860,8
1024068,245645,0385484518,8
1024088,245645,0440202043,10
1024095,245645,0440212359,10
1024098,245645,0440220424,10
1024101,245645,0440223571,10
1024102,245645,0440224594,10
1024107,245645,0440407524,10
1024181,245645,0684872153,10
1024240,245649,0060988649,8
1024245,245649,0312195516,9
1024246,245649,0312305060,9
1024255,245649,0375702709,9
1024263,245649,0380698714,9
1024299,245649,0451191013,9
1024319,245649,0679735771,4
1024323,245649,0688170528,7
1024722,245827,0061000043,5
1024966,245827,0380805995,5
1025167,245827,0448095017,5
1025211,245827,0451190521,5
1025212,245827,0451190548,5
1025213,245827,0451190572,5
1025321,245827,055357230X,5
1025577,245827,0671670689,5
1029951,246311,0140131558,8
1029972,246311,0312282990,10
1029974,246311,0316096199,9
1029978,246311,0316666343,9
1029983,246311,0345416260,4
1029988,246311,0375406182,10
1029990,246311,0375412824,7
1029997,246311,0375703764,6
1030000,246311,0375705856,10
1030001,246311,0375706410,9
1030003,246311,0375725784,9
1030006,246311,038000321X,9
1030010,246311,0380973650,8
1030016,246311,0385490445,8
1030017,246311,0385492081,9
1030023,246311,0385503954,8
1030055,246311,0553268937,10
1030058,246311,0553296981,10
1030063,246311,0670030643,8
1030064,246311,0670031909,6
1030071,246311,0679457526,9
1030077,246311,0679731725,10
1030080,246311,0679735909,5
1030091,246311,0767902890,10
1030092,246311,0786866020,7
1030094,246311,0786885688,7
1030104,246311,0871136791,10
1030120,246311,1565122968,6
1030561,246507,0060096195,8
1030572,246507,0142001430,7
1030585,246507,0316666343,8
1030600,246507,0385722435,8
1030602,246507,0385730586,9
1030611,246507,0440414806,9
1030613,246507,0446515078,7
1030718,246513,0060938455,9
1030798,246513,0385335482,10
1030799,246513,0385335881,9
1030827,246513,0440241162,9
1030895,246513,0688177751,9
1030911,246513,0786869216,8
1030939,246513,1558746226,10
1031586,246634,0312195516,10
1031589,246634,0316096199,8
1031590,246634,0316666343,9
1031601,246634,0374199698,9
1031606,246634,0385265700,6
1031607,246634,0385490445,8
1031634,246634,0767900383,4
1033417,246759,0060932139,5
1033420,246759,0140132708,7
1033421,246759,0140186409,4
1033423,246759,0312195516,5
1033425,246759,0374199698,8
1033427,246759,0393312836,5
1033438,246759,0671510126,8
1033441,246759,0679723161,8
1033445,246759,0684865742,7
1033450,246759,1573229571,3
1033491,246776,0099771519,9
1033497,246776,0140265988,9
1033513,246776,0142001430,9
1033516,246776,015602943X,10
1033523,246776,0312979479,10
1033525,246776,0316601950,9
1033575,246776,0684862719,9
1034317,247060,0425121259,6
1034319,247060,0425154092,7
1034325,247060,0446672211,6
1034326,247060,0449003795,6
1034327,247060,0449219364,8
1034336,247060,0553580191,7
1034457,247129,0345422384,6
1034473,247129,0440224594,6
1034481,247129,0446604801,7
1034482,247129,0446606189,8
1034490,247129,0515121495,5
1034494,247129,0553250426,7
1034500,247129,0553582747,8
1034524,247129,0842329218,9
1034531,247129,0891075275,8
1034771,247240,0060740450,10
1034773,247240,0060930535,3
1034778,247240,0312195516,8
1034779,247240,0312990456,9
1034780,247240,0316601950,7
1034782,247240,0345439104,2
1034785,247240,0375725784,7
1034786,247240,038000321X,8
1034787,247240,038082101X,8
1034788,247240,0385420161,9
1034791,247240,0440439884,7
1034793,247240,0452282152,6
1034794,247240,0452282829,5
1034795,247240,0553802496,8
1034797,247240,0671021001,8
1034813,247241,0373483503,7
1034814,247241,0373483694,6
1034830,247241,0440224594,8
1034837,247241,0515114693,8
1034839,247241,051511779X,6
1034841,247241,0515128546,8
1034842,247241,0515128554,9
1034843,247241,0515132020,8
1034846,247241,0553564528,9
1034848,247241,0553571885,7
1034849,247241,0553572040,7
1034851,247241,0553582526,8
1034856,247241,0671042572,7
1035404,247447,0061032093,8
1035428,247447,0312966091,9
1035429,247447,0312966970,9
1035437,247447,0312980140,9
1035441,247447,0312986343,8
1035444,247447,0312990456,8
1035477,247447,0373243286,9
1035492,247447,0373483503,9
1035523,247447,0380753006,9
1035589,247447,0425178579,9
1035592,247447,042518630X,8
1035593,247447,0425189031,9
1035615,247447,0440241162,7
1035619,247447,0441000916,9
1035626,247447,0446354732,8
1035643,247447,0446610542,8
1035665,247447,0452266564,9
1035675,247447,0515118656,8
1035681,247447,0515128554,7
1035685,247447,0515131229,8
1035686,247447,0515132020,9
1035688,247447,051513287X,10
1035698,247447,0515136530,10
1035707,247447,0553292722,6
1035712,247447,0553296981,10
1035720,247447,0553564528,7
1035729,247447,0553579606,8
1035735,247447,0553582127,9
1035756,247447,0671001795,8
1035783,247447,0671695304,10
1035790,247447,0671744216,9
1036340,247752,0380718332,10
1036341,247752,0380718340,10
1036371,247752,0425154092,10
1036388,247752,0425180638,10
1036478,247752,055356451X,10
1036479,247752,0553564528,10
1036489,247752,0553581554,10
1036490,247752,0553582127,9
1036493,247752,0553582526,8
1036496,247752,0553583468,10
1036498,247752,0553584375,9
1036593,247752,1558743316,10
1036774,247852,0345413873,7
1036775,247852,0345413881,8
1036776,247852,034541389X,8
1036777,247852,0345452569,7
1036806,247852,0441009239,8
1036812,247852,0448095017,8
1036826,247852,0553213148,10
1036844,247852,0679405283,7
1037530,248098,0312305060,8
1037532,248098,0316666009,8
1037533,248098,0316666343,9
1037534,248098,0345452550,9
1037538,248098,0385337116,7
1037540,248098,0385497466,8
1037549,248098,1400033543,8
1038396,248464,006019491X,10
1038401,248464,0312288115,1
1038403,248464,0312979096,4
1038428,248464,0451169530,10
1038431,248464,0451197399,10
1038447,248464,0679441018,3
1038530,248477,0140296298,4
1038540,248477,0316666343,9
1038556,248477,0385729340,7
1038576,248477,0609807900,9
1038580,248477,0670892963,8
1038590,248477,0679886370,10
1038591,248477,0684801221,5
1038605,248477,1573225126,9
1038609,248477,1573229571,8
1038646,248492,014038572X,10
1038647,248492,0316284955,10
1038649,248492,0440229499,10
1038650,248492,0440403278,10
1038651,248492,0440404193,8
1038653,248492,067100042X,10
1039465,248718,0345313151,9
1039467,248718,0345318854,9
1039505,248718,0345423615,4
1039589,248718,038549081X,10
1039630,248718,0425109720,8
1039631,248718,0425116840,8
1039636,248718,0425147584,8
1039646,248718,0425180964,7
1039659,248718,0440235502,9
1039678,248718,0441790348,9
1039687,248718,0446363251,6
1039693,248718,0446604275,4
1039888,248718,0553573403,5
1039900,248718,0553576089,10
1040046,248718,0743224574,9
1040069,248718,0765342987,9
1040277,248718,0886777631,5
1041173,249111,0375412824,9
1041190,249111,0425136981,8
1041203,249111,0440224594,8
1041204,249111,0440226104,9
1041263,249111,0671708635,8
1041303,249111,0786862564,6
1041628,249223,0140092323,7
1041631,249223,0312980140,9
1041632,249223,0312983271,5
1041640,249223,0380817691,8
1041657,249223,0515095826,8
1041660,249223,0515129941,5
1041661,249223,0553282476,8
1041664,249223,0553377868,9
1042369,249628,0140386645,8
1042396,249628,0345378482,5
1042401,249628,0373218036,8
1042411,249628,0375705856,10
1042431,249628,0385474016,6
1042453,249628,0425128164,7
1042454,249628,0425133516,8
1042455,249628,0425147363,6
1042462,249628,0440200989,6
1042610,249628,0679734775,6
1042668,249628,1551665301,8
1043063,249732,0064400042,9
1043066,249732,0312195516,6
1043073,249732,0345339495,9
1043075,249732,0345418018,7
1043086,249732,0440495962,9
1043097,249732,0553579983,6
1043477,249862,0312990456,10
1043492,249862,0345339681,10
1043494,249862,0345339711,10
1043561,249862,0440414806,10
1043608,249862,055321313X,10
1043609,249862,0553213148,10
1043611,249862,0553213164,10
1043613,249862,0553213180,10
1043644,249862,0671867172,9
1043784,249862,0971880107,1
1043806,249862,1853261580,10
1043839,249894,0028604199,9
1043849,249894,0060256656,9
1043850,249894,0060256672,10
1043861,249894,0060938455,8
1043917,249894,0312291639,8
1043921,249894,0312990456,8
1043948,249894,0345339495,8
1043953,249894,0345368932,8
1044013,249894,0380813815,8
1044060,249894,0439139600,8
1044082,249894,0440219078,8
1044216,249894,0553382179,8
1044308,249894,068483376X,10
1044348,249894,0767913000,8
1044407,249894,0812565959,7
1044450,249894,0836221362,7
1044489,249894,0887307876,7
1044520,249894,0920668372,8
1044573,249894,1592400876,8
1044820,249939,0060987529,8
1044821,249939,0385336179,5
1044822,249939,0441000916,5
1044824,249939,0441003745,8
1044825,249939,0441004520,8
