book_a;book_b;count
0446387878;0375706771;2
0553212478;0553280368;2
0553212478;0553210092;2
0446387878;0452282829;2
0312283709;0375700757;2
0312283709;0345441265;2
0312283709;0345423291;2
0446387878;0786862564;2
0446387878;0743237188;2
0446387878;0802132758;2
0312288115;0452282152;2
0312288115;0671003755;2
0312288115;0446519138;2
0312288115;0767900383;2
0312288115;0439139600;2
0312288115;0380820447;2
0842332340;0060930535;2
0312205406;0385335482;2
0312205406;0316601950;2
0312205406;0446353957;2
0312205406;0312983271;2
0312205406;0446672211;2
0842332340;0310205719;2
0842332340;0671027646;2
0842332340;0671708635;2
0446515078;0449219461;2
0446515078;0440217520;2
0446515078;0449221512;2
0517149257;0836218051;2
0517149257;0765341972;2
0517149257;0804105820;2
0517149257;0786885688;2
0517149257;0971880107;2
0517556278;0060392452;2
0517556278;0316284955;2
0517149257;155874262X;2
0517149257;0684835959;2
0517149257;0553268449;2
0891075275;067101420X;2
0517580497;0452282152;2
0517580497;0671036505;2
0891075275;0446604801;2
0891075275;1576737330;2
0517580497;0345339738;2
0891075275;0060505885;2
0891075275;0060976845;2
0891075275;0425180638;2
0891075275;0345445848;2
0891075275;0312195516;2
0525945725;0316666343;2
0446611913;0060987103;2
0517556278;0385484518;2
0517556278;0441008534;2
0517556278;0440498058;2
0517556278;0345380371;2
0517556278;0316781142;2
0517556278;0316666343;2
0446611913;1400034779;2
0446611913;0064400557;2
0446611913;0142001805;2
0517580497;0066214122;2
0446611913;0670839531;2
0446611913;0553250531;2
0446613436;0553582747;2
0140430725;0451457811;2
0140430725;0451190491;2
0140430725;0451151259;2
0140440046;0060916508;2
0446613436;0515136530;2
0446613436;0553294903;2
0140430725;0743237188;2
0446613436;0679454446;2
0140430725;038542017X;2
0446613436;0618002219;2
0446613436;0670851086;2
0446613436;0671693816;2
0140430725;0345380371;2
0140430725;0345348036;2
0140440046;0060976845;2
0140440046;0060987529;2
0140440046;0140186409;2
0920668372;0671001132;2
0920668372;0671524313;2
0920668372;0671868691;2
0920668372;051513287X;2
0140430016;0385336810;2
0140620222;0439139600;2
0140620222;0380789035;2
0140620427;0156001314;2
0140620427;0140620222;2
0140620427;0140276904;2
0140481389;0679735771;2
0140481389;0679723161;2
0140481389;0553279556;2
0140481389;0553278746;2
0140481389;0553212583;2
0140620222;0140620427;2
0140620222;0140276904;2
0140620222;0061057649;2
0140620427;0451203895;2
0140620427;0439139600;2
0140620427;0385494246;2
0140481346;0060987529;2
0140481346;0345339681;2
0140481346;0345339703;2
0140481346;0316782505;2
0140481346;0316666343;2
0140481346;0385335482;2
0877733759;0877017883;2
0552996009;0141301155;2
0877733759;1592400876;2
0877733759;0836220889;2
0552996009;0316666343;2
0552996009;0316096199;2
0877733759;0767902521;2
0877733759;0786881852;2
0552996009;0066214122;2
0880381736;0345313151;2
0880381736;0345318854;2
0880381736;0345339495;2
0880381736;0345362861;2
0880381736;034538475X;2
0880381736;0312305060;2
0552996009;0061097861;2
0880381736;0064471101;2
0880381736;0066214122;2
0880381736;0140254544;2
0877733759;0679742298;2
0552996009;0380813815;2
0877733759;0060502258;2
0877733759;0064471047;2
0552996009;0316782505;2
0552143774;0553293354;2
0552143774;0553210092;2
0552143774;0449003981;2
0552143774;0449003787;2
0552143774;0441569595;2
0552143774;0452264464;2
0552143774;0451169530;2
0552143774;1573229571;2
0552143774;0804115761;2
0552143774;1558745718;2
0156006529;0060930535;2
0156006529;0316666343;2
0156006529;0312199430;2
0156006529;0142000205;2
0156006529;0316780375;2
0886777631;038549081X;2
0886777631;0441172717;2
0886777631;0441790348;2
0886773520;0553106643;2
0886773520;0553277472;2
0886777844;0060930535;2
0886777844;0061097861;2
0886777844;0064400557;2
0886777631;0553573403;2
0886777631;0812517725;2
0886777844;0312195516;2
0886773520;0060987103;2
0886773520;0375703764;2
0886773520;0380789035;2
0886773520;0375401598;2
0886773520;0375401601;2
0886773520;0316666343;2
0886773520;0345313151;2
0886777844;0312966091;2
2253063339;2290311782;2
2253063339;8806142100;2
0060934719;006019491X;2
2290311782;0060934719;2
0060934719;0060920084;2
0060934719;0345423615;2
0060934719;0345423402;2
2253063339;0836220889;2
2290311782;0345413873;2
051510566X;0836217691;2
051510566X;0811802981;2
051510566X;0877017883;2
051510566X;155874424X;2
051510566X;0811801802;2
051510566X;0671001795;2
2253044903;1400031354;2
0515111279;0140270590;2
2253044903;0553213148;2
0515111279;0312966970;2
0515111279;0312976275;2
0515111279;0312966091;2
0515111279;0312305060;2
2253044903;0553289411;2
2253044903;055328942X;2
0515103292;0679723161;2
0515103292;0971880107;2
0515103292;0679735771;2
0515103292;0060930535;2
0515103292;0316666343;2
0515103292;0316096199;2
0515103292;0345313860;2
2253063339;0060934719;2
2253044903;2290311782;2
2253063339;0345413873;2
0515093203;0316601950;2
0515090506;0345380371;2
0451197399;0060502258;2
0451197399;0060987103;2
0451197399;0061009059;2
0515090506;0316666343;2
0451196716;0451190491;2
0060927569;0312199430;2
0060927569;0142000205;2
0060927569;0140244824;2
0060927569;0060987529;2
0060927569;0060934417;2
0451196716;0451190548;2
0451196716;0451205421;2
0451196716;0553280368;2
0451197399;0312966091;2
0451197399;0312966970;2
0451197399;0451403703;2
0451197399;0440225701;2
0451197399;0671001795;2
0060927569;0316780375;2
0060927569;0316782505;2
0060930187;0385335881;2
0060930187;0399501487;2
0060930187;0399142789;2
0060930187;0393319296;2
0060930187;0385484518;2
0060930187;0375703063;2
0060930187;0373250126;2
0060930187;0425189031;2
0515093203;0060502258;2
0451196716;0316096199;2
0451196716;0060934417;2
0451196716;0312195516;2
0451196716;0312961324;2
0451196716;0312990456;2
0451204891;0345447867;2
0451204891;0385492081;2
0451204891;0425179885;2
0451204891;0452282829;2
0451204891;0553561618;2
0451204891;0553582747;2
0451204891;0553583468;2
0451204891;0671016768;2
0451204891;0316666343;2
0451204891;0345378482;2
2290311782;2253044903;2
2290311782;2253063339;2
2290311782;8806142100;2
2290311782;0553289411;2
0060932759;0385314698;2
0060932759;0380710218;2
2290311782;055328942X;2
0060932759;0345445848;2
0060932759;0316666343;2
0060932759;0316601950;2
0060932759;0316284955;2
0060932759;0312305060;2
0060932759;0684872153;2
0060932139;0312195516;2
0060932139;0679457313;2
0060932139;0393312836;2
0060977337;0060987529;2
1878424319;0316782505;2
1878424319;0345441265;2
1878424319;0312205406;2
1878424319;0312195516;2
1878424319;0312199430;2
0060977337;0060392452;2
0060977337;0060987103;2
0515118656;0671001795;2
0515118656;0553580191;2
0060977337;0684872153;2
0060977337;0679751521;2
0060977337;0679735771;2
1857022424;0971880107;2
1857022424;0811801802;2
1857022424;1400031354;2
1857022424;1563890119;2
2070360024;0312421273;2
1931561648;1558747109;2
2070360024;0679760806;2
2070360024;0679742298;2
2070360024;0399501487;2
2070360024;0553274503;2
1931561648;1551665301;2
1931561648;1400077826;2
2253044903;0061092886;2
2253044903;0061097853;2
2253044903;0061097861;2
2253044903;014038572X;2
0060964049;0679734775;2
0060964049;067101420X;2
1880418568;0971880107;2
1880418568;1551667509;2
1880418568;0399150897;2
1880418568;0399501487;2
1880418568;0385511612;2
0060976497;0399501487;2
0060976497;0971880107;2
0060976497;1558744150;2
0060976497;1558743316;2
0060976497;0671003755;2
0060976497;0345339681;2
0060976497;0142000205;2
0060976497;0140244824;2
0451410947;0671726889;2
0451410947;0679746048;2
0452281881;0373250118;2
0451410947;0743237188;2
0451410947;0786862564;2
0452281881;0345380371;2
006019491X;0393317552;2
0451410947;0804114609;2
0451410947;0812967240;2
0451410947;0842329242;2
0451410947;084233226X;2
0452281881;0375725784;2
0452281881;0380718340;2
0452281881;0446673544;2
0452281881;0446605484;2
0452281881;0385729340;2
0452281881;0385507593;2
0452281881;0385492081;2
0452281784;0515119644;2
0451456718;0688177751;2
0451456718;0765342987;2
0451456718;0671003755;2
0451456718;0142001430;2
0451456718;0316666343;2
0451456718;0441000916;2
0451456718;0451169530;2
0452281903;0061031550;2
0452281903;0061009059;2
0452281903;0312282990;2
0451457811;0140430725;2
0451457811;0312265867;2
0451523377;0446322180;2
0060194448;0385199570;2
0060194448;0380813815;2
0060194448;0380805995;2
0451523377;0440225701;2
0060194448;0375504613;2
0060194448;0374199698;2
0452281725;0440204208;2
0060194448;0345452534;2
0452281725;0515134384;2
0452281725;0440174643;2
0452281725;0380721643;2
0452281725;0380725827;2
0452281725;0425188787;2
0451457811;0312980140;2
0451457811;0553573403;2
3596259924;034538475X;2
0451457811;0553575384;2
0452281725;0767914767;2
0451457811;0441790348;2
0451457811;0345444884;2
0452281725;0553280368;2
0452281725;0553583441;2
3596259924;0553213148;2
3492045170;0385335482;2
3492045170;0385335881;2
3492045170;0385336179;2
0452282128;0312990456;2
0452282128;0312983301;2
0452282128;0312983298;2
0452282128;0312421273;2
0452282128;0373218036;2
0452282128;0060976845;2
0452282128;0060502258;2
0452282128;0345413903;2
0452282128;0385498802;2
0452282128;0385335482;2
3492045170;0312291639;2
0060256656;0425133540;2
0060256656;038542017X;2
0060256656;0385199570;2
0060256656;0380718340;2
0060256656;0380718332;2
0060256656;0375700757;2
0060256656;0618129022;2
8806142100;2290311782;2
8806142100;2253063339;2
0020442203;0060987529;2
0020199600;055356773X;2
0020199600;0553563521;2
0020442203;0316284955;2
0020442203;0345438329;2
0020442203;0452282152;2
0020442203;0399501487;2
0020199600;0553280368;2
0020199600;0345380371;2
0020199600;0345313860;2
0020199600;0060938455;2
0020199600;0553279912;2
0028604199;0446672211;2
0028604199;0553213148;2
0028604199;0452282152;2
0028604199;0440241413;2
0028604199;0440219078;2
0028604199;0671701231;2
0028604199;1558531025;2
0028604199;0836221362;2
0020442203;0743224574;2
0452260116;0553211404;2
0452260116;0449911446;2
0060173289;0375414053;2
0452281679;0375725849;2
0452281679;0380820447;2
0452281679;0375706771;2
0060173289;0316789089;2
0452281679;0345413903;2
0060173289;0375706771;2
0452281679;0439139600;2
0452281679;042518286X;2
0452281679;0385336810;2
0452281679;0385335881;2
8806142100;0060934719;2
8806142100;0345413873;2
0452284295;0767907817;2
0451207521;0312955006;2
0060505885;0385336179;2
0060505885;0385335881;2
0060505885;0345445848;2
0060505885;0345441265;2
0060505885;1400034779;2
0060740450;0061099325;2
0060740450;0061009059;2
0060740450;0060930535;2
0060505885;0891075275;2
0060505885;0767913000;2
0060505885;0688177751;2
0060505885;0679746048;2
0060740450;0312983271;2
0451206525;0440237262;2
0451206525;0385492081;2
0451206525;0385507593;2
0060740450;0671001795;2
0060740450;0590371258;2
0451206525;0446322180;2
0060914653;0060964049;2
0060914653;0060938455;2
0060914653;0062502182;2
0060916508;034541389X;2
0451205626;0066214122;2
0451205626;0062502182;2
0451205626;0061092886;2
0451205626;0345444884;2
0060914653;1573229571;2
0451205626;0373218192;2
3404148665;0515136379;2
3404148665;0515136530;2
0060914653;0871136791;2
0451205626;0380702843;2
0451205626;0345380371;2
0451205626;0312966091;2
0452284295;0373250134;2
0451205421;0385335881;2
0451205421;0440226104;2
0451205421;0440241413;2
0452284295;0609807900;2
0452284295;0688177751;2
0452284295;0671001795;2
3404148665;006098824X;2
3404148665;0373218036;2
3404148665;0373483503;2
0060914653;042516098X;2
0060914653;0385494246;2
0060914653;0385474547;2
0060914653;0440225701;2
0060914653;0312305060;2
3404148665;0971880107;2
0451208811;0679776818;2
0451208811;0618002219;2
0451208811;0804105820;2
0060391448;1592400876;2
0060391448;0553348973;2
0060391448;0679432477;2
0060391448;0671003755;2
0451208811;0061013412;2
0451208811;0060391626;2
0451208811;0064471101;2
0451208811;0316666009;2
3442092981;0316096199;2
0451208811;0312265867;2
3442092981;0140265988;2
0451208811;0312291639;2
0451208811;0312961324;2
3442092981;0385512104;2
0061092886;0452282829;2
0061092886;0452266564;2
0061092886;0451523377;2
0061092886;0451205626;2
0061092886;0451169530;2
0061092886;0553278746;2
0061092606;0553292722;2
0061092606;0385492081;2
0061092606;0385265700;2
0061092606;0380702843;2
0061092606;0385730586;2
0061092606;0345348036;2
0061092606;0316666343;2
0061092606;0312983271;2
0061092606;0312966091;2
0061092606;0553279912;2
0061097853;0441790348;2
0061097853;0061092606;2
0061097853;0061013412;2
0061097853;0061000175;2
0061097853;0061000027;2
1573221112;0312291639;2
0061031550;0380813815;2
1573221112;0316781142;2
1573221112;0061009059;2
1573221112;0060976845;2
0061031550;0425142485;2
0061031550;0425136981;2
0061031550;0425133540;2
0061031550;0425128164;2
1573221112;0380703882;2
1573221112;0553580191;2
1573221112;0385484518;2
1573221112;0385498802;2
1573221112;0446363251;2
0061020710;0312195516;2
0061020710;0345317580;2
0061020710;0316666343;2
0061020710;0312980140;2
0061020710;0061057649;2
0061020710;0380813815;2
0061020710;0380789035;2
0061020710;0345380371;2
0061013412;087113795X;2
0061013412;1558744150;2
1573225126;0060391626;2
1573225126;0142000205;2
1573225126;0142004278;2
1573225126;0553801376;2
1573225126;0553801430;2
1573225126;0670892963;2
0061054151;0452266564;2
1563890119;0380718340;2
1563890119;0385335482;2
0061057649;0061020710;2
0061054151;0345339703;2
0061057649;0399501487;2
1563890119;0345435168;2
0061057649;0380789035;2
0061057649;0345353145;2
0061057649;0330267388;2
1563890119;0375401601;2
0061057649;0140620222;2
0061057649;0441569595;2
0515127396;0671527215;2
0515127396;0670892963;2
0061044431;0440414806;2
1563890119;0440180295;2
1563890119;0441003257;2
0061044431;0425135020;2
1563890119;0441790348;2
0515127396;0679736042;2
0061054151;0066214122;2
1563890119;0385504470;2
1563890119;0385512104;2
0515127396;0842342702;2
0061044431;0811811409;2
0515127396;0812967240;2
0061044431;0525947299;2
0061044431;067091021X;2
0061044431;0553283685;2
0061044431;0553277472;2
0061057649;0441003257;2
0061092177;0446605484;2
0061092177;0451169530;2
0061092177;0553294385;2
0061092177;0804111359;2
0061092177;0679785892;2
0061092177;0425179885;2
0061057649;0671742515;2
0061092177;0385507607;2
0515127396;0515132268;2
0061032093;0515136530;2
0061032093;0515132020;2
0061032093;0440241162;2
0061032093;1551669498;2
0061044431;0345423402;2
0061044431;0316666343;2
0061031844;0425191583;2
0061031844;0515133639;2
0061031844;0515131229;2
0061031844;0553583441;2
0061032093;0380789035;2
0061032093;0312983271;2
0061031844;1551668998;2
0061031844;0553583468;2
0061031844;067101420X;2
0061099325;0553296981;2
0061099325;0553289411;2
0061099325;0553284789;2
1558744592;0440498058;2
1558744592;0553213148;2
1558744592;155874262X;2
1558744606;0061009059;2
1558744606;0064400557;2
1558744592;1558743316;2
1558744592;1558744150;2
1558744592;155874424X;2
1558744592;1558746226;2
1558744592;0385484518;2
1558744606;0440226104;2
1558744606;0446675059;2
1558744606;0451169530;2
1558744606;0451190521;2
006109921X;0688177859;2
0449221180;0142001805;2
006109921X;0684835959;2
0449221180;0312990456;2
0449221180;0060987103;2
006109921X;0871136791;2
0061097861;037540256X;2
0515129941;0345404769;2
0515129941;0060934417;2
0515129941;0061000175;2
0515129941;0312990456;2
1558746161;155874424X;2
1558746161;1558744606;2
1558746161;1558745718;2
1558746161;0553579983;2
1558745017;0316782505;2
1558745017;0375412530;2
0515131083;0688170528;2
0515131083;0971880107;2
0515131083;0671036505;2
0449221180;0671001795;2
0449221180;0684853507;2
0449221180;0684853515;2
0449221180;0786890436;2
0449221180;1400031354;2
0515129941;0670839531;2
0515129941;0671001795;2
0515129941;0553571885;2
0515129941;1558744150;2
0515131083;0449003795;2
006109868X;0679751521;2
006109868X;067091021X;2
006109868X;0553279556;2
006109868X;1400034779;2
006109868X;0971880107;2
0515131083;0316601950;2
0515131083;0316666343;2
006109868X;0060959037;2
0515131083;0312305060;2
006109868X;0440498058;2
0060988649;0312199430;2
006098824X;0553296981;2
006098824X;0515136530;2
006098824X;0515136379;2
1853260207;0679735909;2
1853260207;0385336179;2
1853260207;038542017X;2
1853260207;0385512104;2
1853260207;0440498058;2
1853261580;0380718340;2
1853261580;0440180295;2
1853261580;0440204208;2
1853261580;0394800168;2
1853261580;0061000027;2
1853261580;0156001314;2
1853261580;0345335465;2
1853260002;0064471101;2
0061000027;0316666343;2
0061000027;0316666009;2
0061000027;0312986343;2
1853260002;0440176484;2
1853260002;0440180295;2
0451151259;0345422589;2
1853260002;0440224780;2
1853260002;0440225701;2
0451151259;0380718340;2
1853260002;0440498058;2
0451151259;034539657X;2
0451151259;034538475X;2
0451151259;0345314255;2
0451151259;0312976275;2
1853260002;0553213148;2
1853260002;0446603589;2
1853260002;0446672211;2
1853260002;0449006522;2
0451099648;0451190491;2
0451099648;0451190548;2
0451099648;0451190556;2
0451099648;0451190564;2
0451099648;0440180295;2
0451099648;0385497466;2
0451099648;0385498721;2
0451099648;0515126772;2
0451099648;051513287X;2
1853260207;0064471101;2
1853260207;0062502182;2
1853260207;0064400557;2
1853260207;0142001805;2
1853260207;0156001314;2
0451167538;1880418568;2
0451167538;0312966091;2
0451167538;0316666343;2
0451167538;0345339703;2
0451167538;0345339738;2
0451167538;0345353145;2
1853260010;0345436911;2
